[0.021s][info][class,load] java.lang.Object source: jrt:/java.base
[1.706s][info][class,load] jenkins.diagnostics.SecurityIsOffMonitor$$FastClassByGuice$$de3ab2b source: __JVM_DefineClass__
[1.706s][info][class,load] jenkins.diagnostics.URICheckEncodingMonitor$$FastClassByGuice$$df10305 source: __JVM_DefineClass__
[1.706s][info][class,load] jenkins.fingerprints.FileFingerprintStorage$$FastClassByGuice$$e074b02 source: __JVM_DefineClass__
[1.706s][info][class,load] jenkins.fingerprints.FileFingerprintStorage$DescriptorImpl$$FastClassByGuice$$e18a87a source: __JVM_DefineClass__
[1.706s][info][class,load] jenkins.fingerprints.GlobalFingerprintConfiguration$$FastClassByGuice$$e299756 source: __JVM_DefineClass__
[1.707s][info][class,load] jenkins.formelementpath.FormElementPathPageDecorator$$FastClassByGuice$$e3cde67 source: __JVM_DefineClass__
[1.707s][info][class,load] jenkins.install.SetupWizard$$FastClassByGuice$$e4acbad source: __JVM_DefineClass__
[1.707s][info][class,load] jenkins.management.AdministrativeMonitorsApi$$FastClassByGuice$$e59e325 source: __JVM_DefineClass__
[1.707s][info][class,load] jenkins.management.AdministrativeMonitorsConfiguration$$FastClassByGuice$$e603ed2 source: __JVM_DefineClass__
[1.707s][info][class,load] jenkins.management.AdministrativeMonitorsDecorator$$FastClassByGuice$$e743759 source: __JVM_DefineClass__
[1.708s][info][class,load] jenkins.management.CliLink$$FastClassByGuice$$e846097 source: __JVM_DefineClass__
[1.708s][info][class,load] jenkins.management.ConfigureLink$$FastClassByGuice$$e9a4e84 source: __JVM_DefineClass__
[1.708s][info][class,load] jenkins.management.ConsoleLink$$FastClassByGuice$$eadba2e source: __JVM_DefineClass__
[1.708s][info][class,load] jenkins.management.NodesLink$$FastClassByGuice$$eb0d8eb source: __JVM_DefineClass__
[1.708s][info][class,load] jenkins.management.PluginsLink$$FastClassByGuice$$ecef6b6 source: __JVM_DefineClass__
[1.708s][info][class,load] jenkins.management.ReloadLink$$FastClassByGuice$$ed21bc4 source: __JVM_DefineClass__
[1.708s][info][class,load] jenkins.management.ShutdownLink$$FastClassByGuice$$ee5d5dd source: __JVM_DefineClass__
[1.709s][info][class,load] jenkins.management.StatisticsLink$$FastClassByGuice$$ef19278 source: __JVM_DefineClass__
[1.709s][info][class,load] jenkins.management.SystemInfoLink$$FastClassByGuice$$f0b4101 source: __JVM_DefineClass__
[1.709s][info][class,load] jenkins.management.SystemLogLink$$FastClassByGuice$$f15b9fc source: __JVM_DefineClass__
[1.709s][info][class,load] jenkins.model.ArtifactManagerConfiguration$$FastClassByGuice$$f2bc5f2 source: __JVM_DefineClass__
[1.709s][info][class,load] jenkins.model.AssetManager$$FastClassByGuice$$f3d79ae source: __JVM_DefineClass__
[1.709s][info][class,load] jenkins.model.BackgroundGlobalBuildDiscarder$$FastClassByGuice$$f48c8d8 source: __JVM_DefineClass__
[1.709s][info][class,load] jenkins.model.BuildDiscarderProperty$ConditionallyHidden$$FastClassByGuice$$f5242a2 source: __JVM_DefineClass__
[1.709s][info][class,load] jenkins.model.BuildDiscarderProperty$DescriptorImpl$$FastClassByGuice$$f698af1 source: __JVM_DefineClass__
[1.710s][info][class,load] jenkins.model.BuiltInNodeMigration$$FastClassByGuice$$f756170 source: __JVM_DefineClass__
[1.710s][info][class,load] jenkins.model.CoreEnvironmentContributor$$FastClassByGuice$$f8344ee source: __JVM_DefineClass__
[1.710s][info][class,load] jenkins.model.DefaultSimplePageDecorator$$FastClassByGuice$$f9d81e0 source: __JVM_DefineClass__
[1.710s][info][class,load] com.google.inject.internal.aop.ImmutableStringTrie$$Lambda$349/0x00000001004b2990 source: com.google.inject.internal.aop.ImmutableStringTrie
[1.710s][info][class,load] jenkins.model.DefaultUserCanonicalIdResolver$$FastClassByGuice$$fa77faf source: __JVM_DefineClass__
[1.711s][info][class,load] jenkins.model.GlobalBuildDiscarderConfiguration$$FastClassByGuice$$fb1d0e3 source: __JVM_DefineClass__
[1.711s][info][class,load] jenkins.model.GlobalBuildDiscarderListener$$FastClassByGuice$$fc5daf1 source: __JVM_DefineClass__
[1.712s][info][class,load] jenkins.model.GlobalCloudConfiguration$$FastClassByGuice$$fd7cbeb source: __JVM_DefineClass__
[1.712s][info][class,load] jenkins.model.GlobalComputerRetentionCheckIntervalConfiguration$$FastClassByGuice$$fe08890 source: __JVM_DefineClass__
[1.712s][info][class,load] jenkins.model.GlobalConfigurationCategory$Security$$FastClassByGuice$$ff40031 source: __JVM_DefineClass__
[1.713s][info][class,load] jenkins.model.GlobalConfigurationCategory$Unclassified$$FastClassByGuice$$100dac0b source: __JVM_DefineClass__
[1.713s][info][class,load] jenkins.model.GlobalNodePropertiesConfiguration$$FastClassByGuice$$101efb13 source: __JVM_DefineClass__
[1.713s][info][class,load] jenkins.model.GlobalPluginConfiguration$$FastClassByGuice$$102de612 source: __JVM_DefineClass__
[1.713s][info][class,load] jenkins.model.GlobalProjectNamingStrategyConfiguration$$FastClassByGuice$$103fe2eb source: __JVM_DefineClass__
[1.713s][info][class,load] jenkins.model.GlobalQuietPeriodConfiguration$$FastClassByGuice$$10483f19 source: __JVM_DefineClass__
[1.714s][info][class,load] jenkins.model.GlobalSCMRetryCountConfiguration$$FastClassByGuice$$105d2a6d source: __JVM_DefineClass__
[1.714s][info][class,load] jenkins.model.IdStrategy$CaseInsensitive$DescriptorImpl$$FastClassByGuice$$1068b659 source: __JVM_DefineClass__
[1.714s][info][class,load] jenkins.model.IdStrategy$CaseSensitive$DescriptorImpl$$FastClassByGuice$$1070bac6 source: __JVM_DefineClass__
[1.714s][info][class,load] jenkins.model.IdStrategy$CaseSensitiveEmailAddress$DescriptorImpl$$FastClassByGuice$$1082d5ba source: __JVM_DefineClass__
[1.715s][info][class,load] com.google.inject.internal.Nullability source: file:/var/jenkins_home/war/WEB-INF/lib/guice-6.0.0.jar
[1.715s][info][class,load] com.google.inject.spi.Dependency source: file:/var/jenkins_home/war/WEB-INF/lib/guice-6.0.0.jar
[1.715s][info][class,load] com.google.inject.internal.SingleFieldInjector source: file:/var/jenkins_home/war/WEB-INF/lib/guice-6.0.0.jar
[1.715s][info][class,load] com.google.inject.internal.InjectorImpl$JitLimitation source: file:/var/jenkins_home/war/WEB-INF/lib/guice-6.0.0.jar
[1.716s][info][class,load] jenkins.model.Jenkins$EnforceSlaveAgentPortAdministrativeMonitor$$FastClassByGuice$$1098bc07 source: __JVM_DefineClass__
[1.716s][info][class,load] jenkins.model.Jenkins$MasterRestartNotifyier$$FastClassByGuice$$10a51497 source: __JVM_DefineClass__
[1.716s][info][class,load] jenkins.model.JenkinsLocationConfiguration$$FastClassByGuice$$10b9b898 source: __JVM_DefineClass__
[1.716s][info][class,load] jenkins.model.JobGlobalBuildDiscarderStrategy$DescriptorImpl$$FastClassByGuice$$10c9c083 source: __JVM_DefineClass__
[1.716s][info][class,load] jenkins.model.MasterBuildConfiguration$$FastClassByGuice$$10d48ee2 source: __JVM_DefineClass__
[1.717s][info][class,load] jenkins.model.Nodes$ScheduleMaintenanceAfterSavingNode$$FastClassByGuice$$10e88fb6 source: __JVM_DefineClass__
[1.717s][info][class,load] jenkins.model.PeepholePermalink$RunListenerImpl$$FastClassByGuice$$10fa2d51 source: __JVM_DefineClass__
[1.717s][info][class,load] jenkins.model.PeopleRedirect$TransientFactory$$FastClassByGuice$$1105d37e source: __JVM_DefineClass__
[1.717s][info][class,load] jenkins.model.ProjectNamingStrategy$DefaultProjectNamingStrategy$DescriptorImpl$$FastClassByGuice$$11141854 source: __JVM_DefineClass__
[1.717s][info][class,load] jenkins.model.ProjectNamingStrategy$PatternProjectNamingStrategy$DescriptorImpl$$FastClassByGuice$$1122eefb source: __JVM_DefineClass__
[1.717s][info][class,load] jenkins.model.RenameAction$TransientActionFactoryImpl$$FastClassByGuice$$1134a076 source: __JVM_DefineClass__
[1.717s][info][class,load] jenkins.model.SimpleGlobalBuildDiscarderStrategy$DescriptorImpl$$FastClassByGuice$$114b14b6 source: __JVM_DefineClass__
[1.718s][info][class,load] jenkins.model.TransientActionFactory$Cache$$FastClassByGuice$$115587e3 source: __JVM_DefineClass__
[1.718s][info][class,load] jenkins.model.Uptime$$FastClassByGuice$$11632334 source: __JVM_DefineClass__
[1.718s][info][class,load] jenkins.model.experimentalflags.RemoveYuiUserExperimentalFlag$$FastClassByGuice$$1174aacd source: __JVM_DefineClass__
[1.718s][info][class,load] jenkins.model.experimentalflags.UserExperimentalFlagsProperty$DescriptorImpl$$FastClassByGuice$$118dd573 source: __JVM_DefineClass__
[1.718s][info][class,load] jenkins.model.identity.IdentityRootAction$$FastClassByGuice$$119f2467 source: __JVM_DefineClass__
[1.718s][info][class,load] jenkins.model.item_category.ItemCategory$UncategorizedCategory$$FastClassByGuice$$11a8ef70 source: __JVM_DefineClass__
[1.718s][info][class,load] jenkins.model.item_category.NestedProjectsCategory$$FastClassByGuice$$11ba59ea source: __JVM_DefineClass__
[1.718s][info][class,load] jenkins.model.item_category.StandaloneProjectsCategory$$FastClassByGuice$$11ccade8 source: __JVM_DefineClass__
[1.719s][info][class,load] jenkins.model.lazy.BuildReference$DefaultHolderFactory$$FastClassByGuice$$11d06282 source: __JVM_DefineClass__
[1.719s][info][class,load] jenkins.model.lazy.LazyBuildMixIn$ItemListenerImpl$$FastClassByGuice$$11ead3a5 source: __JVM_DefineClass__
[1.719s][info][class,load] jenkins.model.queue.ItemDeletion$$FastClassByGuice$$11fad838 source: __JVM_DefineClass__
[1.719s][info][class,load] jenkins.monitor.JavaVersionRecommendationAdminMonitor$$FastClassByGuice$$12037dd9 source: __JVM_DefineClass__
[1.719s][info][class,load] jenkins.monitor.OperatingSystemEndOfLifeAdminMonitor$$FastClassByGuice$$1213d20f source: __JVM_DefineClass__
[1.719s][info][class,load] jenkins.mvn.DefaultGlobalSettingsProvider$DescriptorImpl$$FastClassByGuice$$12283a5f source: __JVM_DefineClass__
[1.719s][info][class,load] jenkins.mvn.DefaultSettingsProvider$DescriptorImpl$$FastClassByGuice$$12391ad6 source: __JVM_DefineClass__
[1.720s][info][class,load] jenkins.mvn.FilePathGlobalSettingsProvider$DescriptorImpl$$FastClassByGuice$$12408dc8 source: __JVM_DefineClass__
[1.720s][info][class,load] jenkins.mvn.FilePathSettingsProvider$DescriptorImpl$$FastClassByGuice$$125e753b source: __JVM_DefineClass__
[1.720s][info][class,load] jenkins.mvn.GlobalMavenConfig$$FastClassByGuice$$1262c5f3 source: __JVM_DefineClass__
[1.720s][info][class,load] jenkins.scm.DefaultSCMCheckoutStrategyImpl$DescriptorImpl$$FastClassByGuice$$12758f4a source: __JVM_DefineClass__
[1.720s][info][class,load] jenkins.security.ApiCrumbExclusion$$FastClassByGuice$$128b9e50 source: __JVM_DefineClass__
[1.721s][info][class,load] jenkins.security.ApiTokenProperty$DescriptorImpl$$FastClassByGuice$$1293ae3e source: __JVM_DefineClass__
[1.721s][info][class,load] jenkins.security.BasicHeaderApiTokenAuthenticator$$FastClassByGuice$$12abf58e source: __JVM_DefineClass__
[1.721s][info][class,load] jenkins.security.BasicHeaderRealPasswordAuthenticator$$FastClassByGuice$$12bf9667 source: __JVM_DefineClass__
[1.721s][info][class,load] jenkins.security.CustomClassFilter$Contributed$$FastClassByGuice$$12cb0ab9 source: __JVM_DefineClass__
[1.721s][info][class,load] jenkins.security.CustomClassFilter$Static$$FastClassByGuice$$12d7810d source: __JVM_DefineClass__
[1.721s][info][class,load] jenkins.security.ExtendedReadSecretRedaction$$FastClassByGuice$$12e02725 source: __JVM_DefineClass__
[1.721s][info][class,load] jenkins.security.FrameOptionsPageDecorator$$FastClassByGuice$$12fbc4b6 source: __JVM_DefineClass__
[1.722s][info][class,load] jenkins.security.LastGrantedAuthoritiesProperty$DescriptorImpl$$FastClassByGuice$$130550ce source: __JVM_DefineClass__
[1.722s][info][class,load] jenkins.security.LastGrantedAuthoritiesProperty$SecurityListenerImpl$$FastClassByGuice$$1319f5af source: __JVM_DefineClass__
[1.722s][info][class,load] jenkins.security.QueueItemAuthenticatorConfiguration$$FastClassByGuice$$132d8d01 source: __JVM_DefineClass__
[1.722s][info][class,load] jenkins.security.QueueItemAuthenticatorConfiguration$ProviderImpl$$FastClassByGuice$$133a634c source: __JVM_DefineClass__
[1.722s][info][class,load] jenkins.security.ResourceDomainConfiguration$$FastClassByGuice$$134a69a9 source: __JVM_DefineClass__
[1.722s][info][class,load] jenkins.security.ResourceDomainFilter$$FastClassByGuice$$13513be2 source: __JVM_DefineClass__
[1.722s][info][class,load] jenkins.security.ResourceDomainRecommendation$$FastClassByGuice$$136de73a source: __JVM_DefineClass__
[1.722s][info][class,load] jenkins.security.ResourceDomainRootAction$$FastClassByGuice$$1375bc3b source: __JVM_DefineClass__
[1.723s][info][class,load] jenkins.security.SecureRequester$Default$$FastClassByGuice$$138477b1 source: __JVM_DefineClass__
[1.723s][info][class,load] jenkins.security.UpdateSiteWarningsConfiguration$$FastClassByGuice$$139e7ba6 source: __JVM_DefineClass__
[1.723s][info][class,load] jenkins.security.UpdateSiteWarningsMonitor$$FastClassByGuice$$13ad801b source: __JVM_DefineClass__
[1.723s][info][class,load] jenkins.security.UserDetailsCache$$FastClassByGuice$$13b75940 source: __JVM_DefineClass__
[1.723s][info][class,load] jenkins.security.apitoken.ApiTokenPropertyConfiguration$$FastClassByGuice$$13c2454c source: __JVM_DefineClass__
[1.723s][info][class,load] jenkins.security.apitoken.ApiTokenPropertyDisabledDefaultAdministrativeMonitor$$FastClassByGuice$$13d5ce61 source: __JVM_DefineClass__
[1.723s][info][class,load] jenkins.security.apitoken.ApiTokenPropertyEnabledNewLegacyAdministrativeMonitor$$FastClassByGuice$$13e77013 source: __JVM_DefineClass__
[1.723s][info][class,load] jenkins.security.apitoken.LegacyApiTokenAdministrativeMonitor$$FastClassByGuice$$13f00bc8 source: __JVM_DefineClass__
[1.724s][info][class,load] jenkins.security.csrf.CSRFAdministrativeMonitor$$FastClassByGuice$$140124f2 source: __JVM_DefineClass__
[1.724s][info][class,load] jenkins.security.s2m.AdminWhitelistRule$$FastClassByGuice$$14117242 source: __JVM_DefineClass__
[1.724s][info][class,load] jenkins.security.s2m.CallableDirectionChecker$ChannelConfiguratorImpl$$FastClassByGuice$$14207ef5 source: __JVM_DefineClass__
[1.724s][info][class,load] jenkins.security.s2m.JarURLValidatorImpl$$FastClassByGuice$$14360c47 source: __JVM_DefineClass__
[1.724s][info][class,load] jenkins.security.seed.UserSeedProperty$DescriptorImpl$$FastClassByGuice$$14499ae0 source: __JVM_DefineClass__
[1.724s][info][class,load] jenkins.security.seed.UserSeedSecurityListener$$FastClassByGuice$$145bed73 source: __JVM_DefineClass__
[1.725s][info][class,load] jenkins.security.stapler.StaticRoutingDecisionProvider$$FastClassByGuice$$14668851 source: __JVM_DefineClass__
[1.725s][info][class,load] jenkins.slaves.DefaultJnlpSlaveReceiver$$FastClassByGuice$$147fb10f source: __JVM_DefineClass__
[1.725s][info][class,load] jenkins.slaves.IOHubProvider$$FastClassByGuice$$1482baa9 source: __JVM_DefineClass__
[1.725s][info][class,load] jenkins.slaves.JnlpSlaveAgentProtocol4$$FastClassByGuice$$14987e3f source: __JVM_DefineClass__
[1.725s][info][class,load] jenkins.slaves.NioChannelSelector$$FastClassByGuice$$14adaae8 source: __JVM_DefineClass__
[1.725s][info][class,load] jenkins.slaves.RemotingWorkDirSettings$DescriptorImpl$$FastClassByGuice$$14b47ed3 source: __JVM_DefineClass__
[1.726s][info][class,load] jenkins.slaves.StandardOutputSwapper$$FastClassByGuice$$14c15199 source: __JVM_DefineClass__
[1.726s][info][class,load] jenkins.slaves.restarter.JnlpSlaveRestarterInstaller$$FastClassByGuice$$14d4a59b source: __JVM_DefineClass__
[1.726s][info][class,load] jenkins.slaves.restarter.UnixSlaveRestarter$$FastClassByGuice$$14ed8b7e source: __JVM_DefineClass__
[1.726s][info][class,load] jenkins.slaves.restarter.WinswSlaveRestarter$$FastClassByGuice$$14f5dce7 source: __JVM_DefineClass__
[1.726s][info][class,load] jenkins.slaves.systemInfo.ClassLoaderStatisticsSlaveInfo$$FastClassByGuice$$15073c80 source: __JVM_DefineClass__
[1.726s][info][class,load] jenkins.slaves.systemInfo.EnvVarsSlaveInfo$$FastClassByGuice$$15133423 source: __JVM_DefineClass__
[1.726s][info][class,load] jenkins.slaves.systemInfo.SystemPropertySlaveInfo$$FastClassByGuice$$1529100b source: __JVM_DefineClass__
[1.726s][info][class,load] jenkins.slaves.systemInfo.ThreadDumpSlaveInfo$$FastClassByGuice$$1536cb28 source: __JVM_DefineClass__
[1.727s][info][class,load] jenkins.tasks.SimpleBuildStep$LastBuildActionFactory$$FastClassByGuice$$154c509f source: __JVM_DefineClass__
[1.727s][info][class,load] jenkins.tasks.filters.EnvVarsFilterGlobalConfiguration$$FastClassByGuice$$15530664 source: __JVM_DefineClass__
[1.727s][info][class,load] jenkins.tasks.filters.impl.RetainVariablesLocalRule$DescriptorImpl$$FastClassByGuice$$156e05fd source: __JVM_DefineClass__
[1.727s][info][class,load] jenkins.telemetry.Correlator$$FastClassByGuice$$15794a6b source: __JVM_DefineClass__
[1.727s][info][class,load] jenkins.telemetry.Telemetry$TelemetryReporter$$FastClassByGuice$$15878115 source: __JVM_DefineClass__
[1.727s][info][class,load] jenkins.telemetry.impl.DistributedBuilds$$FastClassByGuice$$159ff46f source: __JVM_DefineClass__
[1.728s][info][class,load] jenkins.telemetry.impl.JavaSystemProperties$$FastClassByGuice$$15adfb2f source: __JVM_DefineClass__
[1.728s][info][class,load] jenkins.telemetry.impl.OptionalPermissions$$FastClassByGuice$$15bf531a source: __JVM_DefineClass__
[1.728s][info][class,load] jenkins.telemetry.impl.SecurityConfiguration$$FastClassByGuice$$15c0688c source: __JVM_DefineClass__
[1.728s][info][class,load] jenkins.telemetry.impl.SecuritySystemProperties$$FastClassByGuice$$15d0f532 source: __JVM_DefineClass__
[1.728s][info][class,load] jenkins.telemetry.impl.StaplerDispatches$$FastClassByGuice$$15ee85ec source: __JVM_DefineClass__
[1.728s][info][class,load] jenkins.telemetry.impl.Uptime$$FastClassByGuice$$15fba0de source: __JVM_DefineClass__
[1.728s][info][class,load] jenkins.telemetry.impl.UserLanguages$$FastClassByGuice$$160c3921 source: __JVM_DefineClass__
[1.728s][info][class,load] jenkins.telemetry.impl.UserLanguages$AcceptLanguageFilter$$FastClassByGuice$$161ced6c source: __JVM_DefineClass__
[1.729s][info][class,load] jenkins.tools.GlobalToolConfiguration$$FastClassByGuice$$162d5bc6 source: __JVM_DefineClass__
[1.729s][info][class,load] jenkins.tools.ToolConfigurationCategory$$FastClassByGuice$$163d8a51 source: __JVM_DefineClass__
[1.729s][info][class,load] jenkins.triggers.ReverseBuildTrigger$DescriptorImpl$$FastClassByGuice$$1642ee20 source: __JVM_DefineClass__
[1.729s][info][class,load] jenkins.triggers.ReverseBuildTrigger$ItemListenerImpl$$FastClassByGuice$$1657562c source: __JVM_DefineClass__
[1.729s][info][class,load] jenkins.triggers.ReverseBuildTrigger$RunListenerImpl$$FastClassByGuice$$16601279 source: __JVM_DefineClass__
